total_confirmed,total_deaths,total_recovered,active_cases,serious_or_critical,total_cases_per_1m_population,total_deaths_per_1m_population,total_tests,total_tests_per_1m_population,population,continent_Africa,continent_Asia,continent_Australia/Oceania,continent_Europe,continent_North America,continent_South America
0.043098002114652735,0.013520739885744343,0.04371254715231456,0.03429433048136176,0.009258145966093544,0.5877372370581184,0.2920599666851749,0.020575233796033626,0.1090102891926728,0.006090911658728711,0.0,0.0,0.0,1.0,0.0,0.0
0.051909233292434784,0.02870904743119579,0.05260064490053906,0.03649495342375868,0.17975231453649154,0.0883578452257196,0.07699426244678882,0.01697909522204854,0.011044732062396315,0.04871781169614817,0.0,1.0,0.0,0.0,0.0,0.0
0.0018039412382387376,0.003769560071884634,0.0017385865883079638,0.0048453941157839235,0.002044006252254419,0.1557669694439237,0.5080510827318157,0.0007091326924067664,0.023387101538147048,0.000974202341597144,0.0,0.0,0.0,0.0,1.0,0.0
0.17873189334240183,0.09632248732521954,0.18402719329129347,0.0015552925858712372,0.11710953468798846,0.2482759306282202,0.2119193040903202,0.15795177953155548,0.08526563558749427,0.05976685270951947,0.0,1.0,0.0,0.0,0.0,0.0
3.9272393583154525e-05,3.409162855709617e-05,7.211595625413353e-05,1.1348735286622627e-05,0.00036070698569195625,0.21610371683225685,0.167129372570794,0.000491934431725214,0.582798558380106,2.3588254419392446e-05,0.0,0.0,0.0,0.0,1.0,0.0
0.0019158800292622678,0.0035016972760788783,0.001232100927973207,0.031076448176000315,0.00012023566189731875,0.004592784471446344,0.012955765315565427,0.0025643976656111855,0.0022373106223049933,0.03364376796682048,1.0,0.0,0.0,0.0,0.0,0.0
0.26312700834591213,0.17212084021253696,0.2668227853828649,0.15742552908319757,0.030299386798124325,0.4588666019075535,0.47640199888950585,0.5106406978143957,0.3466467747800686,0.047622848691672236,0.0,0.0,0.0,1.0,0.0,0.0
0.010685618088453593,0.0070248235758222175,0.010983313064388286,0.0014794624000924405,0.002044006252254419,0.3663974050909752,0.38108458263927447,0.006008300579892528,0.07985949229529789,0.0024250443023177987,0.0,0.0,0.0,0.0,0.0,1.0
1.0,1.0000000000000002,1.0,0.9999999999999998,0.23325718408079837,0.35717633224833417,0.5670923560984638,0.9999999999999999,0.13892903539385382,0.23247946170562642,0.0,0.0,0.0,0.0,1.0,0.0
0.002803374371460601,0.0015935401234116954,0.002915532779982353,8.56313662536071e-05,0.0026451845617410123,0.009647119639621216,0.008143623912641125,0.001350013301702014,0.001602527482808262,0.02387712316826489,0.0,1.0,0.0,0.0,0.0,0.0
0.006177439443263528,0.005561805687457691,0.006352038416153895,0.0005235893779964529,0.027533966574485993,0.02603571976345882,0.036646307606885066,0.003298231467804061,0.005204791289284304,0.01964831073627171,0.0,0.0,0.0,0.0,0.0,1.0
0.12699567471646628,0.04194633977665113,0.11514595585188919,0.6698333077127036,0.040759889383191056,0.1532717553696098,0.07977049787155284,0.08438221659030537,0.03947154097568211,0.06875754877899519,0.0,1.0,0.0,0.0,0.0,0.0
0.00010782985598277687,0.0020922519468755023,0.00010960788367350385,0.00032808162010418136,0.0026451845617410123,0.0003223754097150031,0.012030353507310753,0.00025581845271595315,0.00015798599273291912,0.021568043507493462,0.0,1.0,0.0,0.0,0.0,0.0
0.0029269274355183993,0.005338749032041261,0.0029825283679480894,0.0006613217562477366,0.0013225922808705061,0.022963922357231718,0.0657042383860818,0.0022447898113749773,0.00662945859940426,0.010602318340296487,1.0,0.0,0.0,0.0,0.0,0.0
